Model , GRSpeciesAFull , GRSpeciesBFull , GRASolo , GRBSolo , TypeOfInteraction,Patient
SRR13077721.bin.24.fbc2XSRR13077721.bin.25.fbc2 ,28.81889892341103,28.48802123553132,36.161762457202,28.512190712992936, Amensalism,COVID
SRR13077721.bin.18.fbc2XSRR13077721.bin.35.fbc2 ,36.26334099365431,0.0,36.2633409936543,9.05481145005071, Amensalism,COVID
SRR13077721.bin.7.fbc2XSRR13077721.bin.13.fbc2 ,24.695416111086693,9.637230664374457,24.866947326086187,10.266949431026507, Neutralism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.34.fbc2 ,17.050066394663546,48.26751644670204,17.120431432132822,48.29401406062833, Neutralism,COVID
SRR13077721.bin.18.fbc2XSRR13077721.bin.29.fbc2 ,25.07290598665561,18.13377358649501,36.2633409936543,30.39718245199045, Competition,COVID
SRR13077721.bin.24.fbc2XSRR13077721.bin.35.fbc2 ,33.161185196647764,3.338418212539629,36.161762457202,9.05481145005071, Amensalism,COVID
SRR13077721.bin.7.fbc2XSRR13077721.bin.25.fbc2 ,8.286952068616433,28.485623818166992,24.866947326086187,28.512190712992936, Amensalism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.11.fbc2 ,43.02747182198065,17.120431432132822,43.43495963830075,17.12043143213282, Neutralism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.29.fbc2 ,38.5740335310187,26.022272581627423,43.43495963830075,30.39718245199044, Competition,COVID
SRR13077721.bin.4.fbc2XSRR13077721.bin.13.fbc2 ,17.14104050599967,10.26181978208906,17.141040505999676,10.266949431026504, Neutralism,COVID
SRR13077721.bin.9.fbc2XSRR13077721.bin.13.fbc2 ,16.008843669455267,10.266949431026507,16.00884366945526,10.266949431026507, Neutralism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.31.fbc2 ,18.67696273502336,17.003120013011472,19.415828127370894,17.003120013011465, Neutralism,COVID
SRR13077721.bin.7.fbc2XSRR13077721.bin.8.fbc2 ,8.712116040163723,24.54329075873907,24.866947326086187,24.71531139931648, Amensalism,COVID
SRR13077721.bin.34.fbc2XSRR13077721.bin.13.fbc2 ,48.141568156037295,9.8003482432899,48.294014060628335,10.266949431026507, Neutralism,COVID
SRR13077721.bin.13.fbc2XSRR13077721.bin.18.fbc2 ,8.078799674888092,36.1094950836761,10.266949431026507,36.2633409936543, Amensalism,COVID
SRR13077721.bin.9.fbc2XSRR13077721.bin.8.fbc2 ,13.681600378546884,24.689426822128087,16.00884366945526,24.715311399316462, Amensalism,COVID
SRR13077721.bin.4.fbc2XSRR13077721.bin.8.fbc2 ,17.07642163117963,23.543835804665708,17.141040505999676,24.71531139931647, Neutralism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.34.fbc2 ,40.054037468412986,43.5431734317602,43.43495963830075,48.29401406062832, Neutralism,COVID
SRR13077721.bin.24.fbc2XSRR13077721.bin.31.fbc2 ,36.126859327033685,17.003120013011472,36.161762457202,17.0031200130115, Neutralism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.25.fbc2 ,16.862997487514548,28.35598087383492,19.415828127370894,28.512190712992936, Amensalism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.9.fbc2 ,16.928806699080923,15.975441953179908,19.415828127370894,16.008843669455278, Amensalism,COVID
SRR13077721.bin.4.fbc2XSRR13077721.bin.30.fbc2 ,17.05206824825668,23.127136786387144,17.141040505999676,23.680597183566032, Neutralism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.11.fbc2 ,18.559139658894985,17.02815038285662,19.415828127370894,17.12043143213282, Neutralism,COVID
SRR13077721.bin.31.fbc2XSRR13077721.bin.35.fbc2 ,17.003120013011493,8.998627965244404,17.003120013011483,9.054811450050714, Neutralism,COVID
SRR13077721.bin.25.fbc2XSRR13077721.bin.18.fbc2 ,28.508594883590806,21.662357193580743,28.512190712992947,36.26334099365431, Amensalism,COVID
SRR13077721.bin.4.fbc2XSRR13077721.bin.31.fbc2 ,17.141040505999673,17.003120013011454,17.141040505999676,17.003120013011536, Neutralism,COVID
SRR13077721.bin.4.fbc2XSRR13077721.bin.25.fbc2 ,17.109058149599583,28.511856210093143,17.141040505999676,28.512190712992936, Neutralism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.4.fbc2 ,17.12043143213282,17.133974224841705,17.120431432132822,17.141040505999676, Neutralism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.7.fbc2 ,17.050066394663546,24.836627729083958,17.120431432132822,24.86694732608616, Neutralism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.24.fbc2 ,16.928806699080923,35.68498809389766,19.415828127370894,36.161762457202, Amensalism,COVID
SRR13077721.bin.8.fbc2XSRR13077721.bin.18.fbc2 ,24.358845171836844,21.823629752578,24.71531139931648,36.263340993654325, Amensalism,COVID
SRR13077721.bin.31.fbc2XSRR13077721.bin.30.fbc2 ,16.959593615574548,23.55371989779785,17.003120013011483,23.680597183566025, Neutralism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.29.fbc2 ,0.0,30.39718245199045,17.120431432132822,30.39718245199045, Amensalism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.24.fbc2 ,17.12043143213282,36.12121954246616,17.120431432132822,36.16176245720199, Neutralism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.18.fbc2 ,34.44371073599958,34.25496419243902,43.43495963830075,36.26334099365431, Amensalism,COVID
SRR13077721.bin.7.fbc2XSRR13077721.bin.18.fbc2 ,22.235694624740447,22.55251813853597,24.866947326086187,36.2633409936543, Competition,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.13.fbc2 ,42.34342918314352,8.087326097010232,43.43495963830075,10.266949431026507, Amensalism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.35.fbc2 ,39.740786587257,4.981395451919865,43.43495963830075,9.054811450050714, Amensalism,COVID
SRR13077721.bin.25.fbc2XSRR13077721.bin.31.fbc2 ,28.347395339691207,16.959593615574548,28.512190712992947,17.003120013011465, Neutralism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.18.fbc2 ,16.928806699080926,34.45827523904975,19.415828127370894,36.26334099365432, Amensalism,COVID
SRR13077721.bin.4.fbc2XSRR13077721.bin.29.fbc2 ,17.11836658052504,30.390783136753107,17.141040505999676,30.39718245199045, Neutralism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.7.fbc2 ,16.928806699080923,24.706968459795046,19.415828127370894,24.86694732608615, Amensalism,COVID
SRR13077721.bin.9.fbc2XSRR13077721.bin.25.fbc2 ,13.511175004884182,28.512190712992933,16.00884366945526,28.512190712992936, Amensalism,COVID
SRR13077721.bin.8.fbc2XSRR13077721.bin.13.fbc2 ,24.69496660632745,10.199453208897795,24.71531139931648,10.266949431026507, Neutralism,COVID
SRR13077721.bin.30.fbc2XSRR13077721.bin.35.fbc2 ,23.68059718356603,0.0,23.68059718356603,9.054811450050712, Amensalism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.31.fbc2 ,17.120431432132822,17.003120013011465,17.120431432132822,17.0031200130115, Neutralism,COVID
SRR13077721.bin.8.fbc2XSRR13077721.bin.31.fbc2 ,24.715311399316487,17.00312001301146,24.71531139931648,17.003120013011447, Neutralism,COVID
SRR13077721.bin.9.fbc2XSRR13077721.bin.11.fbc2 ,16.008843669455274,17.120431432132822,16.00884366945526,17.12043143213282, Neutralism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.25.fbc2 ,33.99914504337182,14.74132431601493,43.43495963830075,28.512190712992943, Competition,COVID
SRR13077721.bin.13.fbc2XSRR13077721.bin.31.fbc2 ,10.266949431026504,17.003120013011472,10.266949431026507,17.00312001301146, Neutralism,COVID
SRR13077721.bin.34.fbc2XSRR13077721.bin.35.fbc2 ,48.29401406062832,0.0,48.294014060628335,9.054811450050714, Amensalism,COVID
SRR13077721.bin.7.fbc2XSRR13077721.bin.34.fbc2 ,24.512159569915003,34.115874286505786,24.866947326086187,48.29401406062832, Amensalism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.30.fbc2 ,34.446284163071134,22.461225399380154,43.43495963830075,23.680597183566025, Amensalism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.35.fbc2 ,17.12043143213282,8.989549617570903,17.120431432132822,9.054811450050709, Neutralism,COVID
SRR13077721.bin.4.fbc2XSRR13077721.bin.35.fbc2 ,17.130125495213726,9.038772516246723,17.141040505999676,9.054811450050712, Neutralism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.9.fbc2 ,41.13790101360075,15.990354170634356,43.43495963830075,16.008843669455278, Neutralism,COVID
SRR13077721.bin.8.fbc2XSRR13077721.bin.29.fbc2 ,24.68942682212809,17.79607842420994,24.71531139931648,30.39718245199045, Amensalism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.8.fbc2 ,17.120431432132822,24.715311399316487,17.120431432132822,24.715311399316484, Neutralism,COVID
SRR13077721.bin.13.fbc2XSRR13077721.bin.29.fbc2 ,8.216055952818417,30.281812866631864,10.266949431026507,30.39718245199045, Amensalism,COVID
SRR13077721.bin.9.fbc2XSRR13077721.bin.34.fbc2 ,13.513344171785526,46.7113863002912,16.00884366945526,48.29401406062833, Amensalism,COVID
SRR13077721.bin.34.fbc2XSRR13077721.bin.30.fbc2 ,34.11587428650582,23.215166813849194,48.294014060628335,23.68059718356603, Amensalism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.18.fbc2 ,17.120431432132822,25.430486177754197,17.120431432132822,36.26334099365431, Amensalism,COVID
SRR13077721.bin.34.fbc2XSRR13077721.bin.25.fbc2 ,34.11200904826346,27.91603068614222,48.294014060628335,28.512190712992936, Amensalism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.8.fbc2 ,16.9914476360281,24.69458918804431,19.415828127370894,24.71531139931646, Amensalism,COVID
SRR13077721.bin.7.fbc2XSRR13077721.bin.31.fbc2 ,24.7229386981154,17.003120013011472,24.866947326086187,17.0031200130115, Neutralism,COVID
SRR13077721.bin.9.fbc2XSRR13077721.bin.24.fbc2 ,15.934741052709631,32.56993731319598,16.00884366945526,36.16176245720195, Neutralism,COVID
SRR13077721.bin.7.fbc2XSRR13077721.bin.35.fbc2 ,24.866947326086173,0.0,24.866947326086187,9.054811450050712, Amensalism,COVID
SRR13077721.bin.29.fbc2XSRR13077721.bin.35.fbc2 ,30.224492342857403,0.2713965673326933,30.39718245199044,9.054811450050712, Amensalism,COVID
SRR13077721.bin.25.fbc2XSRR13077721.bin.30.fbc2 ,28.501021045007363,0.0143911085891123,28.512190712992947,23.680597183566025, Amensalism,COVID
SRR13077721.bin.13.fbc2XSRR13077721.bin.30.fbc2 ,7.284680000677025,23.08688256883301,10.266949431026507,23.68059718356603, Amensalism,COVID
SRR13077721.bin.4.fbc2XSRR13077721.bin.24.fbc2 ,7.361332207087976,36.1493789791848,17.141040505999676,36.161762457202, Amensalism,COVID
SRR13077721.bin.13.fbc2XSRR13077721.bin.25.fbc2 ,8.01965160140913,28.28412665103921,10.266949431026507,28.512190712992936, Amensalism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.13.fbc2 ,18.657294948235293,8.104762875992945,19.415828127370894,10.266949431026504, Amensalism,COVID
SRR13077721.bin.20.fbc2XSRR13077721.bin.35.fbc2 ,17.637189778366658,8.456739298529081,19.415828127370894,9.05481145005071, Neutralism,COVID
SRR13077721.bin.34.fbc2XSRR13077721.bin.24.fbc2 ,47.44926984817626,29.097771924853955,48.294014060628335,36.161762457202, Amensalism,COVID
SRR13077721.bin.8.fbc2XSRR13077721.bin.35.fbc2 ,24.693179011854188,0.156767386065531,24.71531139931648,9.054811450050712, Amensalism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.4.fbc2 ,42.09765381853566,17.11838123246131,43.43495963830075,17.141040505999676, Neutralism,COVID
SRR13077721.bin.11.fbc2XSRR13077721.bin.25.fbc2 ,17.04976900887698,28.45679986994172,17.120431432132822,28.512190712992936, Neutralism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.8.fbc2 ,40.16700193991889,19.400643397655625,43.43495963830075,24.715311399316462, Amensalism,COVID
SRR13077721.bin.9.fbc2XSRR13077721.bin.31.fbc2 ,16.00884366945527,17.00312001301148,16.00884366945526,17.00312001301147, Neutralism,COVID
SRR13077721.bin.13.fbc2XSRR13077721.bin.35.fbc2 ,8.149993118838555,8.926972694471226,10.266949431026507,9.054811450050714, Amensalism,COVID
SRR13077721.bin.7.fbc2XSRR13077721.bin.30.fbc2 ,8.345344788086829,23.613583587171405,24.866947326086187,23.680597183566025, Amensalism,COVID
SRR13077721.bin.9.fbc2XSRR13077721.bin.35.fbc2 ,15.934741052709622,6.525602378271704,16.00884366945526,9.05481145005071, Amensalism,COVID
SRR13077721.bin.34.fbc2XSRR13077721.bin.29.fbc2 ,47.89635035356699,17.959557266818283,48.294014060628335,30.39718245199045, Amensalism,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.20.fbc2 ,42.06297272269018,16.92880669908093,43.43495963830075,19.41582812737089, Amensalism,COVID
SRR13077721.bin.24.fbc2XSRR13077721.bin.29.fbc2 ,32.542129598782125,23.12326771618549,36.161762457202,30.39718245199045, Competition,COVID
SRR13077721.bin.1.fbc2XSRR13077721.bin.31.fbc2 ,42.732874652079424,17.003120013011475,43.43495963830075,17.003120013011472, Neutralism,COVID
SRR13077726.bin.6.fbc2XSRR13077726.bin.28.fbc2 ,18.94335336329688,47.630807143887736,35.64573895826895,48.693677666454825, Amensalism,COVID
SRR13077726.bin.4.fbc2XSRR13077726.bin.22.fbc2 ,32.95746172176206,0.0,32.95746172176206,16.272574304219276, Amensalism,COVID
SRR13077726.bin.7.fbc2XSRR13077726.bin.28.fbc2 ,2.091738483952239,47.06041278495768,12.483366543450584,48.693677666454775, Amensalism,COVID
SRR13077726.bin.4.fbc2XSRR13077726.bin.18.fbc2 ,32.87961710949013,16.302393749617107,32.95746172176206,32.22673224071944, Amensalism,COVID
SRR13077726.bin.15.fbc2XSRR13077726.bin.6.fbc2 ,16.717873233750428,35.645738958268964,33.43574646750086,35.64573895826896, Amensalism,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.15.fbc2 ,17.15259430308742,31.528661074742,17.152594303087415,33.435746467500856, Neutralism,COVID
SRR13077726.bin.7.fbc2XSRR13077726.bin.15.fbc2 ,12.371109500118092,27.356683607317454,12.483366543450584,33.435746467500856, Amensalism,COVID
SRR13077726.bin.18.fbc2XSRR13077726.bin.22.fbc2 ,21.71798492110381,10.842397871343357,32.22673224071942,16.27257430421928, Competition,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.18.fbc2 ,15.468209658051103,32.08258364207476,17.152594303087415,32.22673224071944, Neutralism,COVID
SRR13077726.bin.21.fbc2XSRR13077726.bin.15.fbc2 ,6.752367325807049,30.225995886469864,8.650516499344217,33.435746467500856, Amensalism,COVID
SRR13077726.bin.7.fbc2XSRR13077726.bin.6.fbc2 ,11.153111867764045,31.88473686200917,12.483366543450584,35.64573895826894, Competition,COVID
SRR13077726.bin.7.fbc2XSRR13077726.bin.27.fbc2 ,11.194070939135056,17.411967141850685,12.483366543450584,17.46833203387746, Amensalism,COVID
SRR13077726.bin.22.fbc2XSRR13077726.bin.27.fbc2 ,10.804326730852017,17.41196714185068,16.272574304219276,17.46833203387745, Amensalism,COVID
SRR13077726.bin.21.fbc2XSRR13077726.bin.28.fbc2 ,8.53091470954312,42.21384588582195,8.650516499344217,48.693677666454775, Amensalism,COVID
SRR13077726.bin.18.fbc2XSRR13077726.bin.28.fbc2 ,18.234158019846756,47.29056339151892,32.22673224071942,48.69367766645482, Amensalism,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.22.fbc2 ,15.264157414365844,16.238844215734147,17.152594303087415,16.27257430421927, Amensalism,COVID
SRR13077726.bin.4.fbc2XSRR13077726.bin.7.fbc2 ,20.895520242410434,12.281055567287725,32.95746172176206,12.483366543450582, Amensalism,COVID
SRR13077726.bin.22.fbc2XSRR13077726.bin.28.fbc2 ,2.017488841633571,47.02714342819152,16.272574304219276,48.69367766645482, Amensalism,COVID
SRR13077726.bin.22.fbc2XSRR13077726.bin.6.fbc2 ,10.513549835406666,32.122095479106186,16.272574304219276,35.645738958268964, Amensalism,COVID
SRR13077726.bin.15.fbc2XSRR13077726.bin.27.fbc2 ,30.62753205968635,16.779257959790424,33.43574646750086,17.46833203387745, Neutralism,COVID
SRR13077726.bin.21.fbc2XSRR13077726.bin.6.fbc2 ,8.649397876635676,33.086340155142665,8.650516499344217,35.64573895826895, Neutralism,COVID
SRR13077726.bin.7.fbc2XSRR13077726.bin.18.fbc2 ,11.659304997668608,21.311147543696084,12.483366543450584,32.22673224071943, Amensalism,COVID
SRR13077726.bin.21.fbc2XSRR13077726.bin.22.fbc2 ,0.0,16.272574304219265,8.650516499344217,16.272574304219276, Amensalism,COVID
SRR13077726.bin.4.fbc2XSRR13077726.bin.6.fbc2 ,26.98162945124544,23.58380239452714,32.95746172176206,35.645738958268964, Competition,COVID
SRR13077726.bin.28.fbc2XSRR13077726.bin.27.fbc2 ,44.757566219770446,17.411922069712862,48.6936776664548,17.46833203387745, Neutralism,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.7.fbc2 ,17.152594303087415,12.483366543450582,17.152594303087415,12.483366543450582, Neutralism,COVID
SRR13077726.bin.18.fbc2XSRR13077726.bin.15.fbc2 ,32.08258364207478,25.31628352490027,32.22673224071942,33.435746467500856, Amensalism,COVID
SRR13077726.bin.18.fbc2XSRR13077726.bin.27.fbc2 ,26.92155899787654,17.41196714185069,32.22673224071942,17.46833203387745, Amensalism,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.27.fbc2 ,17.152594303087415,17.468332033877456,17.152594303087415,17.468332033877452, Neutralism,COVID
SRR13077726.bin.4.fbc2XSRR13077726.bin.27.fbc2 ,27.341164915050257,17.41192206971287,32.95746172176206,17.46833203387746, Amensalism,COVID
SRR13077726.bin.21.fbc2XSRR13077726.bin.7.fbc2 ,8.64815118829359,7.955374892113641,8.650516499344217,12.48336654345058, Amensalism,COVID
SRR13077726.bin.18.fbc2XSRR13077726.bin.6.fbc2 ,26.99440933051655,31.342839359261387,32.22673224071942,35.645738958268964, Competition,COVID
SRR13077726.bin.22.fbc2XSRR13077726.bin.15.fbc2 ,16.238844215734133,25.20328714340427,16.272574304219276,33.435746467500856, Amensalism,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.21.fbc2 ,17.152594303087415,8.650516499344223,17.152594303087415,8.65051649934422, Neutralism,COVID
SRR13077726.bin.4.fbc2XSRR13077726.bin.15.fbc2 ,24.669742974789266,25.12586487938014,32.95746172176206,33.435746467500856, Competition,COVID
SRR13077726.bin.4.fbc2XSRR13077726.bin.28.fbc2 ,2.718321944095245,47.116812300414544,32.95746172176206,48.6936776664548, Amensalism,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.4.fbc2 ,17.081516149451833,28.79248431896595,17.152594303087415,32.95746172176206, Amensalism,COVID
SRR13077726.bin.21.fbc2XSRR13077726.bin.18.fbc2 ,6.909152734575144,25.9866814420948,8.650516499344217,32.22673224071942, Competition,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.6.fbc2 ,17.118021900959842,33.93784739361899,17.152594303087415,35.64573895826894, Neutralism,COVID
SRR13077726.bin.6.fbc2XSRR13077726.bin.27.fbc2 ,34.00844512345508,17.412788523902048,35.64573895826895,17.46833203387745, Neutralism,COVID
SRR13077726.bin.7.fbc2XSRR13077726.bin.22.fbc2 ,0.1380315200401506,16.22555156642729,12.483366543450584,16.27257430421927, Amensalism,COVID
SRR13077726.bin.31.fbc2XSRR13077726.bin.28.fbc2 ,17.081516149451833,46.239941364132896,17.152594303087415,48.6936776664548, Neutralism,COVID
SRR13077726.bin.15.fbc2XSRR13077726.bin.28.fbc2 ,17.995288409147086,47.53344064694154,33.43574646750086,48.693677666454846, Amensalism,COVID
SRR13077726.bin.21.fbc2XSRR13077726.bin.4.fbc2 ,8.648151188293594,24.739328440254585,8.650516499344217,32.95746172176208, Amensalism,COVID
SRR13077726.bin.21.fbc2XSRR13077726.bin.27.fbc2 ,8.525068848181505,17.411967141850685,8.650516499344217,17.46833203387746, Neutralism,COVID
SRR13077727.bin.7.fbc2XSRR13077727.bin.3.fbc2 ,28.062633778083047,2.332530899587643,28.07469875525377,8.381515523006772, Amensalism,COVID
SRR13077727.bin.5.fbc2XSRR13077727.bin.2.fbc2 ,0.1826480950340896,10.938077094647207,8.634697143739755,11.09379687821706, Amensalism,COVID
SRR13077727.bin.3.fbc2XSRR13077727.bin.5.fbc2 ,5.091865292526904,6.70300158280812,8.381515523006788,8.634697143739753, Competition,COVID
SRR13077727.bin.4.fbc2XSRR13077727.bin.5.fbc2 ,8.010011419620996,4.29802942841709,10.663383084004687,8.634697143739753, Competition,COVID
SRR13077727.bin.7.fbc2XSRR13077727.bin.4.fbc2 ,25.09822533693716,4.629368914291209,28.07469875525377,10.663383084004687, Competition,COVID
SRR13077727.bin.3.fbc2XSRR13077727.bin.2.fbc2 ,0.0,11.09379687821706,8.381515523006788,11.093796878217049, Amensalism,COVID
SRR13077727.bin.4.fbc2XSRR13077727.bin.2.fbc2 ,0.0509322573906324,11.043612255218877,10.663383084004687,11.093796878217058, Amensalism,COVID
SRR13077727.bin.3.fbc2XSRR13077727.bin.4.fbc2 ,0.0,10.663383084004687,8.381515523006788,10.663383084004687, Amensalism,COVID
SRR13077727.bin.7.fbc2XSRR13077727.bin.5.fbc2 ,25.20649487485611,8.544380963154252,28.07469875525377,8.634697143739753, Amensalism,COVID
SRR13077727.bin.7.fbc2XSRR13077727.bin.2.fbc2 ,24.880868548111994,3.940607672641635,28.07469875525377,11.093796878217066, Competition,COVID
SRR13077738.bin.37.fbc2XSRR13077738.bin.9.fbc2 ,16.644282429547044,17.413242206509,16.67591749292989,17.500204519056815, Neutralism,COVID
SRR13077738.bin.5.fbc2XSRR13077738.bin.31.fbc2 ,16.437477007051697,0.0,16.43747700705167,16.17465652914678, Amensalism,COVID
SRR13077738.bin.37.fbc2XSRR13077738.bin.24.fbc2 ,16.607310435961242,14.927816687023126,16.67591749292989,22.47222754605496, Amensalism,COVID
SRR13077738.bin.4.fbc2XSRR13077738.bin.24.fbc2 ,21.88004110062182,6.519557915132347,26.900816891476374,22.47222754605495, Competition,COVID
SRR13077738.bin.36.fbc2XSRR13077738.bin.4.fbc2 ,16.157727429756378,26.80136829478204,16.779178484746986,26.90081689147637, Neutralism,COVID
SRR13077738.bin.37.fbc2XSRR13077738.bin.4.fbc2 ,16.57807039777606,26.803322419927127,16.67591749292989,26.900816891476374, Neutralism,COVID
SRR13077738.bin.35.fbc2XSRR13077738.bin.24.fbc2 ,18.72153701542357,20.90668440880125,24.506726255163663,22.47222754605495, Amensalism,COVID
SRR13077738.bin.24.fbc2XSRR13077738.bin.9.fbc2 ,22.47222754605495,17.49873113784065,22.472227546054945,17.500204519056815, Neutralism,COVID
SRR13077738.bin.36.fbc2XSRR13077738.bin.24.fbc2 ,16.212685759410814,21.121960102122184,16.779178484746986,22.472227546054945, Neutralism,COVID
SRR13077738.bin.35.fbc2XSRR13077738.bin.37.fbc2 ,24.506726255163667,0.0,24.506726255163663,16.675917492929887, Amensalism,COVID
SRR13077738.bin.35.fbc2XSRR13077738.bin.4.fbc2 ,24.43482880254031,26.80332241992712,24.506726255163663,26.90081689147637, Neutralism,COVID
SRR13077738.bin.5.fbc2XSRR13077738.bin.9.fbc2 ,16.4374770070517,17.500204519056815,16.43747700705167,17.500204519056815, Neutralism,COVID
SRR13077738.bin.34.fbc2XSRR13077738.bin.36.fbc2 ,20.927784027879152,16.755140801751256,22.674063255034635,16.779178484746986, Neutralism,COVID
SRR13077738.bin.34.fbc2XSRR13077738.bin.5.fbc2 ,22.423551619286272,16.406301667032817,22.674063255034635,16.437477007051704, Neutralism,COVID
SRR13077738.bin.34.fbc2XSRR13077738.bin.4.fbc2 ,22.614357279721787,26.801188621994907,22.674063255034635,26.90081689147637, Neutralism,COVID
SRR13077738.bin.34.fbc2XSRR13077738.bin.24.fbc2 ,18.203436948851724,22.47221240808885,22.674063255034635,22.47222754605495, Amensalism,COVID
SRR13077738.bin.34.fbc2XSRR13077738.bin.9.fbc2 ,22.63977183935071,17.443483013283306,22.674063255034635,17.500204519056815, Neutralism,COVID
SRR13077738.bin.36.fbc2XSRR13077738.bin.37.fbc2 ,16.013457120267226,12.505210438267108,16.779178484746986,16.675917492929887, Amensalism,COVID
SRR13077738.bin.5.fbc2XSRR13077738.bin.4.fbc2 ,0.0,26.90081689147636,16.43747700705167,26.90081689147637, Amensalism,COVID
SRR13077738.bin.31.fbc2XSRR13077738.bin.9.fbc2 ,16.174656529146766,17.500204519056815,16.174656529146784,17.500204519056815, Neutralism,COVID
SRR13077738.bin.35.fbc2XSRR13077738.bin.31.fbc2 ,24.401330483601438,16.174656529146766,24.506726255163663,16.17465652914678, Neutralism,COVID
SRR13077738.bin.34.fbc2XSRR13077738.bin.35.fbc2 ,18.823130140957502,18.742207968035864,22.674063255034635,24.506726255163663, Competition,COVID
SRR13077738.bin.31.fbc2XSRR13077738.bin.24.fbc2 ,4.793658773061849,20.010494785119107,16.174656529146784,22.47222754605496, Competition,COVID
SRR13077738.bin.5.fbc2XSRR13077738.bin.35.fbc2 ,16.108546603644246,24.3712952597599,16.43747700705167,24.506726255163663, Neutralism,COVID
SRR13077738.bin.36.fbc2XSRR13077738.bin.31.fbc2 ,16.46814727828437,16.174656529146766,16.779178484746986,16.174656529146773, Neutralism,COVID
SRR13077738.bin.35.fbc2XSRR13077738.bin.9.fbc2 ,24.480520221976175,17.41639339450422,24.506726255163663,17.500204519056812, Neutralism,COVID
SRR13077738.bin.5.fbc2XSRR13077738.bin.36.fbc2 ,16.437477007051662,16.779178484747025,16.43747700705167,16.77917848474699, Neutralism,COVID
SRR13077738.bin.35.fbc2XSRR13077738.bin.36.fbc2 ,20.81238179719537,16.729920601955552,24.506726255163663,16.77917848474699, Amensalism,COVID
SRR13077738.bin.34.fbc2XSRR13077738.bin.31.fbc2 ,22.595836109179544,16.17465652914678,22.674063255034635,16.17465652914678, Neutralism,COVID
SRR13077738.bin.4.fbc2XSRR13077738.bin.9.fbc2 ,26.85973194745316,17.500204519056812,26.900816891476374,17.500204519056815, Neutralism,COVID
SRR13077738.bin.34.fbc2XSRR13077738.bin.37.fbc2 ,16.910363214457377,12.3707164895586,22.674063255034635,16.675917492929887, Competition,COVID
SRR13077738.bin.31.fbc2XSRR13077738.bin.4.fbc2 ,0.0,26.90081689147636,16.174656529146784,26.90081689147637, Amensalism,COVID
SRR13077738.bin.5.fbc2XSRR13077738.bin.37.fbc2 ,15.932826946667625,16.67552532783668,16.43747700705167,16.675917492929887, Neutralism,COVID
SRR13077738.bin.36.fbc2XSRR13077738.bin.9.fbc2 ,16.77901715727501,17.50020451905681,16.779178484746986,17.500204519056815, Neutralism,COVID
SRR13077738.bin.31.fbc2XSRR13077738.bin.37.fbc2 ,16.174656529146777,16.53248167270848,16.174656529146784,16.675917492929887, Neutralism,COVID
SRR13077738.bin.5.fbc2XSRR13077738.bin.24.fbc2 ,4.842269073893525,20.010494785119096,16.43747700705167,22.47222754605496, Competition,COVID
SRR13077741.bin.46.fbc2XSRR13077741.bin.40.fbc2 ,28.143789707719712,35.15987847198961,28.181075350604896,35.1679670462081, Neutralism,COVID
SRR13077741.bin.44.fbc2XSRR13077741.bin.8.fbc2 ,23.77356029933831,39.02188620810483,25.261062237013665,42.62320818000062, Neutralism,COVID
